id,picture,name,price,authority,date,controller,articleViolated,type,source,summary
1257,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,800,Spanish Data Protection Authority (AEPD),10/09/2022,Unknown company,"Art. 6 (1) e) GDPR, Art. 13 GDPR",Non-compliance with lawful basis for data processing,,"The Spanish DPA has fined a company with EUR 800. The data controller had previously installed video surveillance cameras without obtaining the authorization for the installation. Moreover, the data controller failed to provide warning signs regarding the CCTV system with the contact details of the data controller."
1258,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,6000,Spanish Data Protection Authority (AEPD),10/09/2022,UNION DE OFICIALES DE LA GUARDA CIVIL PROFESIONAL,Art. 6 (1) GDPR,Non-compliance with lawful basis for data processing,,"The Spanish DPA (also known as AEPD) has fined the UNION DE OFICIALES DE LA GUARDIA CIVIL PROFESIONAL with EUR 6,000. A person had previously complained to the DPA that the data controller had contacted them without them being a member of the association. They hadn’t even given their permission to be contacted."
1259,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,64000,Spanish Data Protection Authority (AEPD),10/09/2022,EVERIS SPAIN S.L.,"Art. 5 (1) f) GDPR, Art. 32 GDPR",Failure to comply with data processing principles,,"The Spanish DPA has fined EVERIS SPAIN S.L. with EUR 64,000. The company had published information about sold data of several users of an insurance company and records with personal data of Spanish customers of the same insurance company. The DPA concluded that this was a violation of the confidentiality of the data. The publication of the unlawful data was made possible because of a lack of organizational and technical measures that would protect the data at the time of the data breach. The original fine of EUR 80,000 was reduced to EUR 64,000 because of voluntary payment."
1260,https://www.privacyaffairs.com/wp-content/uploads/2019/10/spain.svg,Spain,600,Spanish Data Protection Authority (AEPD),10/04/2022,Homeowners Association,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Failure to comply with data processing principles,,"The Spanish DPA has fined the homeowners’ association with EUR 600. The data controller had previously installed a video surveillance system that recorded both image and sound. During the investigation, the DPA discovered that the video surveillance system had recorded parts of the common area, among other things. The DPA concluded that this was a violation of the principle of data minimization. Moreover, the DPA also discovered that the data controller hadn’t sufficiently complied with its information obligations as per Art. 13 GDPR regarding the video surveillance."
1261,https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg,Romania,150,Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP),10/03/2022,Website operator,"Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Failure to comply with data processing principles,,"The Romanian DPA has fined a website operator with EUR 150. The data controller had previously published unauthorized personal data such as the ID number and series, telephone number, bank details, email address, and marital status of 383 natural persons."
1262,https://www.privacyaffairs.com/wp-content/uploads/2019/10/italy.svg,Italy,4000,Italian Data Protection Authority (Garante),09/01/2022,Liceo Statale “Edoardo Amaldi”,"Art. 5 GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 2-ter Codice della privacy, Art. 2-sexies Codice della privacy, Art. 2-septies (8) Codice della privacy",Failure to comply with data processing principles,,"The Italian DPA has fined the school Eduardo Amaldi with EUR 4,000. The school had apparently published a circular on the school website regarding the summer vacations which also contained the exact vacation dates of the school staff."
1263,https://www.privacyaffairs.com/wp-content/uploads/2019/10/romania.svg,Romania,5000,Romanian National Supervisory Authority for Personal Data Processing (ANSPDCP),09/21/2022,Curtea Veche Publishing SRL,"Art. 32 (1) b), c) GDPR, Art. 32 (2) GDPR",Failure to implement sufficient measures to ensure information security,,"The Romanian DPA has fined Curtea Veche Publishing SRL with EUR 5,000. The data controller had previously reported two data breaches to the DPA as per Art. 33 GDPR. During the first data breach, the data controller had inadvertently published a file that contained the customer database in a public forum. This resulted in the unauthorized disclosure of personal data (first name, last name, email, phone number, encrypted password, IP address) of 10,793 customers. The secondary data breach concerned a ransomware attach that led to the unauthorized access and loss of integrity and the availability of personal data of approximately 100 data subjects. During the investigation, the DPA discovered that the data controller had failed to implement adequate organizational and technical measures that would protect the personal data. This failure to implement protective measures was what caused the data breaches."
1264,https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg,Greece,5000,Hellenic Data Protection Authority (HDPA),09/06/2022,EDYTE SA,Art. 29 GDPR,Non-compliance with subjects' rights protection safeguards,,"The Hellenic DPA has fined EDYTE S.A. with EUR 5,000. The data processor had unlawfully disclosed the personal data to third parties without obtaining the authorization of the data controller."
1265,https://www.privacyaffairs.com/wp-content/uploads/2019/10/belgium.svg,Belgium,20000,Belgian Data Protection Authority (APD),08/19/2022,Medical Laboratory,"Art. 5 (1) f) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 32 GDPR, Art. 35 (1), (3) GDPR",Failure to comply with data processing principles,,"The Belgian DPA has fined a medical laboratory with EUR 20,000. During the investigation, the DPA discovered that the laboratory had failed to conduct a data protection impact assessment and had thus violated Art. 35 GDPR. Moreover, the laboratory also violated Art. 5 (1) f) GDPR and Art. 32 GDPR because it was possible for physicians to view the personal data of patients on the website without proper encryption. Lastly, the DPA discovered that the laboratory had failed to publish a privacy statement on its website, violating Art. 12 GDPR, Art. 13 GDPR, and Art. 14 GDPR."
1266,https://www.privacyaffairs.com/wp-content/uploads/2019/10/greece.svg,Greece,5000,Hellenic Data Protection Authority (HDPA),08/08/2022,IDIKA SA,"Art. 5 (1) e) GDPR, Art. 25 GDPR",Failure to comply with data processing principles,,"The Hellenic DPA has fined IDIKA SA with EUR 10,000. IDIKA, as the data controller, operated in the context of providing free COVID-10 tests. The DPA discovered that IDIKA, during the processing activities, failed to sufficiently inform the data subjects about the processing of their personal data. Moreover, IDIKA had stored personal data for longer than was necessary, failing to implement sufficient organizational and technical measures to protect the personal data."
1267,https://www.privacyaffairs.com/wp-content/uploads/2019/10/hungary.svg,Hungary,72500,Hungarian National Authority for Data Protection and the Freedom of Information,10/05/2022,Bank,"Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 12 (1) GDPR",Failure to comply with data processing principles,,"The Hungarian DPA has fined a complaint with the DPA. The bank had previously conducted a credit check on the individual based on a credit application. However, the bank conducted a second credit check later on, even though the data subject had not requested it. The DPA then found that this second credit was carried out illegally because it lacked a legal basis."
